query;target;pident;alnlen;mismatch;gapopen;qstart;qend;tstart;tend;evalue;bits;qlen;tlen;tcov;qcov;Cluster;Names;scaffolds;GC;Arithmetic_cov_depth;Scaf_length;Median_cov_depth;scaf_name;scaf_length;cov_depth_candidat;cov_depth_BUSCO;pvalue_cov;count_duplicate;diff_length;HSP_group;strand;overlapping_group;full_loci_name;ORF_query;ORF_target;ORF_start;ORF_end;ORF_strand;Overlapp_ORF_EVEs;ORF_perc;start-end;start;end;Overlapp_group;Pseudogenized;count_repeat;count_euk;euk_count_plus_repeat;Scaffold_score;loci_length;SE_dNdS;Pvalue_dNdS;dNdS;dNdS_type;SE_plus_dNdS
B2YG51_MdSGHV;PoFV_scaffold_6401:16593-18479(+);19.6;402;318;0;216;611;275;676;3.272e-17;83;699;629;0.63;0.575;Cluster9;PoFV_scaffold_6401:16593-18479(+);scaffold_6401;0.390088787941359;32.7785165606674;24214.0;33.0;scaffold_6401;275;33.0;33.96815107102593;0.2068771138669673;2;27.0;8.0;+;91;PoFV_scaffold_6401:16593-18479(+);PoFV_scaffold_6401:16593-18479(+);"scaffold_6401_ORF.33;16649-17627(+)";16649.0;17627.0;-;;0.5185577942735949;16593-18479;16593;18479;75.0;yes;1.0;0.0;1.0;A;1886;0.04638;0.0;0.0093;classic;0.0556799999999999
B2YG51_MdSGHV;PoFV_scaffold_6401:16593-18479(+);19.6;402;318;0;216;611;275;676;3.272e-17;83;699;629;0.63;0.575;Cluster9;PoFV_scaffold_6401:16593-18479(+);scaffold_6401;0.390088787941359;32.7785165606674;24214.0;33.0;scaffold_6401;275;33.0;33.96815107102593;0.2068771138669673;2;27.0;8.0;+;91;PoFV_scaffold_6401:16593-18479(+);PoFV_scaffold_6401:16593-18479(+);"scaffold_6401_ORF.34;17705-18521(+)";17705.0;18521.0;-;;0.432661717921527;16593-18479;16593;18479;76.0;yes;1.0;0.0;1.0;A;1886;0.04638;0.0;0.0093;classic;0.0556799999999999
B0YLI6_GpSGHV;PoFV_scaffold_6401:16593-18479(+);19.1;258;203;0;372;629;1;252;1.1e-07;52;260;629;0.41;0.969;Cluster9;PoFV_scaffold_6401:16593-18479(+);scaffold_6401;0.390088787941359;32.7785165606674;24214.0;33.0;scaffold_6401;275;33.0;33.96815107102593;0.2068771138669673;2;27.0;8.0;+;91;PoFV_scaffold_6401:16593-18479(+);PoFV_scaffold_6401:16593-18479(+);"scaffold_6401_ORF.33;16649-17627(+)";16649.0;17627.0;-;;0.5185577942735949;16593-18479;16593;18479;75.0;yes;1.0;0.0;1.0;A;1886;0.04638;0.0;0.0093;classic;0.0556799999999999
B0YLI6_GpSGHV;PoFV_scaffold_6401:16593-18479(+);19.1;258;203;0;372;629;1;252;1.1e-07;52;260;629;0.41;0.969;Cluster9;PoFV_scaffold_6401:16593-18479(+);scaffold_6401;0.390088787941359;32.7785165606674;24214.0;33.0;scaffold_6401;275;33.0;33.96815107102593;0.2068771138669673;2;27.0;8.0;+;91;PoFV_scaffold_6401:16593-18479(+);PoFV_scaffold_6401:16593-18479(+);"scaffold_6401_ORF.34;17705-18521(+)";17705.0;18521.0;-;;0.432661717921527;16593-18479;16593;18479;76.0;yes;1.0;0.0;1.0;A;1886;0.04638;0.0;0.0093;classic;0.0556799999999999
PoFV_scaffold_15158_orf004;PoFV_scaffold_7180:1222-1497(+);91.2;92;8;0;1;91;1;92;5.887e-54;178;92;92;1.0;0.989;Cluster527;PoFV_scaffold_7180:1222-1497(+);scaffold_7180;0.312653865091088;31.1570809533189;10154.0;32.0;scaffold_7180;318;32.0;33.96815107102593;0.0935738444193912;1;;;+;97;PoFV_scaffold_7180:1222-1497(+);PoFV_scaffold_7180:1222-1497(+);"scaffold_7180_ORF.2;1221-1497(+)";1221.0;1497.0;-;;1.0036363636363637;1222-1497;1222;1497;81.0;no;0.0;0.0;0.0;C;275;;;;;
PoFV_scaffold_15158_orf010;PoFV_scaffold_7180:10129-9815(-);85.6;105;15;0;141;245;1;105;1.019e-54;188;246;105;1.0;0.427;Cluster108;PoFV_scaffold_7180:10129-9815(-);scaffold_7180;0.312653865091088;31.1570809533189;10154.0;32.0;scaffold_7180;318;32.0;33.96815107102593;0.0935738444193912;1;;;-;101;PoFV_scaffold_7180:10129-9815(-);;;;;;;;10129-9815;9815;10129;;no;0.0;0.0;0.0;C;314;0.271056;0.0139558155485202;0.4217;classic;0.692756
PoFV_scaffold_15158_orf010;PoFV_scaffold_150917:435-734(+);79.6;100;20;0;1;98;1;100;7.9049999999999965e-47;166;246;100;1.0;0.398;Cluster108;PoFV_scaffold_150917:435-734(+);scaffold_150917;0.260471204188482;21.9200524246396;763.0;23.0;scaffold_150917;246;23.0;33.96815107102593;0.0;1;;;+;22;PoFV_scaffold_150917:435-734(+);PoFV_scaffold_150917:435-734(+);"scaffold_150917_ORF.1;434-758(+)";434.0;758.0;-;;1.0836120401337792;435-734;435;734;19.0;no;0.0;0.0;0.0;C;299;0.271056;0.0139558155485202;0.4217;classic;0.692756
PoFV_scaffold_15158_orf011;PoFV_scaffold_150917:416-96(-);74.3;107;26;0;1;102;1;107;3.144e-48;164;130;107;1.0;0.785;Cluster206;PoFV_scaffold_150917:416-96(-);scaffold_150917;0.260471204188482;21.9200524246396;763.0;23.0;scaffold_150917;246;23.0;33.96815107102593;0.0;1;;;-;21;PoFV_scaffold_150917:416-96(-);PoFV_scaffold_150917:416-96(-);"scaffold_150917_ORF.2;77-416(-)";77.0;416.0;-;;1.059375;416-96;96;416;18.0;no;0.0;0.0;0.0;C;320;;;;;
PoFV_scaffold_49244_orf002;PoFV_scaffold_64707:615-94(-);68.4;189;55;0;1;189;1;174;1.926e-80;260;192;174;1.0;0.984;Cluster207;PoFV_scaffold_64707:615-94(-);scaffold_64707;0.299879081015719;32.8947368421053;1653.0;34.0;scaffold_64707;275;34.0;33.96815107102593;0.3534385569334836;2;1.0;35.0;-;93;PoFV_scaffold_64707:615-94(-);PoFV_scaffold_64707:615-94(-);"scaffold_64707_ORF.2;405-765(-)";405.0;765.0;-;;0.690978886756238;615-94;94;615;78.0;yes;0.0;0.0;0.0;C;521;0.0834554;6.95e-06;0.227224;pairwise;0.3106794
PoFV_scaffold_49244_orf002;PoFV_scaffold_373131:3-224(+);72.5;75;20;0;99;173;1;74;2.431e-29;112;192;74;1.0;0.391;Cluster207;PoFV_scaffold_373131:3-224(+);scaffold_373131;0.269911504424779;20.16;225.0;21.0;scaffold_373131;192;21.0;33.96815107102593;0.0;1;;;+;73;PoFV_scaffold_373131:3-224(+);;;;;;;;3-224;3;224;;no;0.0;0.0;0.0;C;221;0.0834554;6.95e-06;0.227224;pairwise;0.3106794
LbFV_YP_009345685.1;PoFV_scaffold_64707:1543-704(-);21.3;262;183;0;293;526;1;262;2.95e-12;66;536;280;0.936;0.437;Cluster454;PoFV_scaffold_64707:1543-704(-);scaffold_64707;0.299879081015719;32.8947368421053;1653.0;34.0;scaffold_64707;275;34.0;33.96815107102593;0.3534385569334836;1;;;-;94;PoFV_scaffold_64707:1543-704(-);PoFV_scaffold_64707:1543-704(-);"scaffold_64707_ORF.3;703-1543(-)";703.0;1543.0;-;;1.00119189511323;1543-704;704;1543;78.0;no;0.0;0.0;0.0;C;839;0.069157;2.442491e-15;0.1403;classic;0.209457
PoFV_scaffold_49244_orf001;PoFV_scaffold_64707:1543-704(-);82.8;280;47;0;1;274;1;280;6.656000000000001e-155;479;275;280;1.0;0.996;Cluster454;PoFV_scaffold_64707:1543-704(-);scaffold_64707;0.299879081015719;32.8947368421053;1653.0;34.0;scaffold_64707;275;34.0;33.96815107102593;0.3534385569334836;1;;;-;94;PoFV_scaffold_64707:1543-704(-);PoFV_scaffold_64707:1543-704(-);"scaffold_64707_ORF.3;703-1543(-)";703.0;1543.0;-;;1.00119189511323;1543-704;704;1543;78.0;no;0.0;0.0;0.0;C;839;0.069157;2.442491e-15;0.1403;classic;0.209457
B0YLR1_GpSGHV;PoFV_scaffold_33452_1:2005-2787(+);31.8;109;68;0;184;284;150;258;2.263e-09;57;522;261;0.418;0.193;Cluster454;PoFV_scaffold_33452_1:2005-2787(+);scaffold_33452_1;0.305017921146953;31.9111111111111;3489.0;31.0;scaffold_33452_1;109;31.0;33.96815107102593;0.0377677564825253;1;;;+;72;PoFV_scaffold_33452_1:2005-2787(+);;;;;;;;2005-2787;2005;2787;;no;0.0;0.0;0.0;C;782;0.069157;2.442491e-15;0.1403;classic;0.209457
LbFV_YP_009345685.1;PoFV_scaffold_33452_1:2005-2787(+);31.1;228;151;0;56;275;33;260;4.6400000000000006e-26;111;536;261;0.874;0.41;Cluster454;PoFV_scaffold_33452_1:2005-2787(+);scaffold_33452_1;0.305017921146953;31.9111111111111;3489.0;31.0;scaffold_33452_1;109;31.0;33.96815107102593;0.0377677564825253;1;;;+;72;PoFV_scaffold_33452_1:2005-2787(+);;;;;;;;2005-2787;2005;2787;;no;0.0;0.0;0.0;C;782;0.069157;2.442491e-15;0.1403;classic;0.209457
PoFV_scaffold_21671_orf001_putative_ATPase_(CDC48)_LbFV_ORF81;PoFV_scaffold_33452_1:2005-2787(+);92.5;261;19;0;1;261;1;261;6.935e-165;507;262;261;1.0;0.996;Cluster454;PoFV_scaffold_33452_1:2005-2787(+);scaffold_33452_1;0.305017921146953;31.9111111111111;3489.0;31.0;scaffold_33452_1;109;31.0;33.96815107102593;0.0377677564825253;1;;;+;72;PoFV_scaffold_33452_1:2005-2787(+);;;;;;;;2005-2787;2005;2787;;no;0.0;0.0;0.0;C;782;0.069157;2.442491e-15;0.1403;classic;0.209457
PoFV_scaffold_49244_orf001;PoFV_scaffold_6401:20213-19599(-);20.9;244;161;0;7;250;1;205;7.606e-11;60;275;205;1.0;0.887;Cluster454;PoFV_scaffold_6401:20213-19599(-);scaffold_6401;0.390088787941359;32.7785165606674;24214.0;33.0;scaffold_6401;275;33.0;33.96815107102593;0.2068771138669673;1;;;-;92;PoFV_scaffold_6401:20213-19599(-);PoFV_scaffold_6401:20213-19599(-);"scaffold_6401_ORF.67;19487-20267(-)";19487.0;20267.0;-;;1.270358306188925;20213-19599;19599;20213;77.0;no;1.0;0.0;1.0;A;614;0.069157;2.442491e-15;0.1403;classic;0.209457
PoFV_scaffold_10252_orf006;PoFV_scaffold_22338:3694-4368(+);77.4;230;51;0;1;230;1;225;3.019e-114;365;327;225;1.0;0.703;Cluster131;PoFV_scaffold_22338:3694-4368(+);scaffold_22338;0.288181818181818;36.4319163446238;4399.0;37.0;scaffold_22338;597;37.0;33.96815107102593;0.0197294250281848;1;;;+;51;PoFV_scaffold_22338:3694-4368(+);;;;;;;;3694-4368;3694;4368;;no;0.0;0.0;0.0;C;674;0.04938;7.877032e-13;0.2153;classic;0.2646799999999999
PoFV_scaffold_10252_orf006;PoFV_scaffold_39178:1770-2375(+);68.3;210;64;0;1;210;1;202;8.674999999999999e-88;288;327;202;1.0;0.642;Cluster131;PoFV_scaffold_39178:1770-2375(+);scaffold_39178;0.30294695481336;32.4162735849057;2544.0;33.0;scaffold_39178;597;33.0;33.96815107102593;0.2068771138669673;1;;;+;78;PoFV_scaffold_39178:1770-2375(+);PoFV_scaffold_39178:1770-2375(+);"scaffold_39178_ORF.3;1709-2399(+)";1709.0;2399.0;-;;1.140495867768595;1770-2375;1770;2375;68.0;no;0.0;0.0;0.0;C;605;0.04938;7.877032e-13;0.2153;classic;0.2646799999999999
PoFV_scaffold_10252_orf006;PoFV_scaffold_31167:4430-4083(-);87.7;117;14;0;210;326;1;116;8.784e-63;216;327;116;1.0;0.358;Cluster131;PoFV_scaffold_31167:4430-4083(-);scaffold_31167;0.285404937202252;23.4775828460039;4617.0;24.0;scaffold_31167;445;24.0;33.96815107102593;0.0;1;;;-;61;PoFV_scaffold_31167:4430-4083(-);PoFV_scaffold_31167:4430-4083(-);"scaffold_31167_ORF.8;4082-4391(-)";4082.0;4391.0;-;;0.8904899135446686;4430-4083;4083;4430;52.0;no;0.0;0.0;0.0;C;347;0.04938;7.877032e-13;0.2153;classic;0.2646799999999999
LbFV_YP_009345701.1;PoFV_scaffold_31167:4430-4083(-);52.6;48;22;0;192;239;2;49;6.757e-08;51;290;116;0.414;0.166;Cluster131;PoFV_scaffold_31167:4430-4083(-);scaffold_31167;0.285404937202252;23.4775828460039;4617.0;24.0;scaffold_31167;445;24.0;33.96815107102593;0.0;1;;;-;61;PoFV_scaffold_31167:4430-4083(-);PoFV_scaffold_31167:4430-4083(-);"scaffold_31167_ORF.8;4082-4391(-)";4082.0;4391.0;-;;0.8904899135446686;4430-4083;4083;4430;52.0;no;0.0;0.0;0.0;C;347;0.04938;7.877032e-13;0.2153;classic;0.2646799999999999
PoFV_scaffold_10252_orf006;PoFV_scaffold_983:21453-21136(-);67.8;116;34;0;210;325;1;106;1.727e-43;159;327;106;1.0;0.355;Cluster131;PoFV_scaffold_983:21453-21136(-);scaffold_983;0.312990207453474;33.4340016708438;21546.0;33.0;scaffold_983;123;33.0;33.96815107102593;0.2068771138669673;1;;;-;140;PoFV_scaffold_983:21453-21136(-);;;;;;;;21453-21136;21136;21453;;no;0.0;0.0;0.0;C;317;0.04938;7.877032e-13;0.2153;classic;0.2646799999999999
PoFV_scaffold_10252_orf007;PoFV_scaffold_22338:1720-3465(+);68.5;596;183;0;1;596;1;582;7.842e-265;815;597;582;1.0;0.998;Cluster379;PoFV_scaffold_22338:1720-3465(+);scaffold_22338;0.288181818181818;36.4319163446238;4399.0;37.0;scaffold_22338;597;37.0;33.96815107102593;0.0197294250281848;1;;;+;50;PoFV_scaffold_22338:1720-3465(+);PoFV_scaffold_22338:1720-3465(+);"scaffold_22338_ORF.1;1719-3465(+)";1719.0;3465.0;-;;1.0005730659025789;1720-3465;1720;3465;42.0;no;0.0;0.0;0.0;C;1745;0.057446;1.63e-10;0.406795;pairwise;0.464241
PoFV_scaffold_10252_orf007;PoFV_scaffold_39178:127-1510(+);59.0;133;54;0;1;133;1;133;1.462e-39;154;597;461;0.289;0.223;Cluster379;PoFV_scaffold_39178:127-1510(+);scaffold_39178;0.30294695481336;32.4162735849057;2544.0;33.0;scaffold_39178;597;33.0;33.96815107102593;0.2068771138669673;2;6.0;2.0;+;77;PoFV_scaffold_39178:127-1510(+);PoFV_scaffold_39178:127-1510(+);"scaffold_39178_ORF.1;78-531(+)";78.0;531.0;-;;0.3275488069414317;127-1510;127;1510;67.0;yes;0.0;0.0;0.0;C;1383;0.057446;1.63e-10;0.406795;pairwise;0.464241
PoFV_scaffold_10252_orf008;PoFV_scaffold_22338:453-1694(+);72.3;414;108;0;1;392;1;414;6.240999999999999e-196;604;393;414;1.0;0.997;Cluster807;PoFV_scaffold_22338:453-1694(+);scaffold_22338;0.288181818181818;36.4319163446238;4399.0;37.0;scaffold_22338;597;37.0;33.96815107102593;0.0197294250281848;1;;;+;49;PoFV_scaffold_22338:453-1694(+);PoFV_scaffold_22338:453-1694(+);"scaffold_22338_ORF.4;452-1694(+)";452.0;1694.0;-;;1.000805801772764;453-1694;453;1694;41.0;no;0.0;0.0;0.0;C;1241;;;;;
PoFV_scaffold_10252_orf009;PoFV_scaffold_22338:59-316(+);83.1;86;14;0;1;86;1;86;2.622e-44;150;87;86;1.0;0.989;Cluster633;PoFV_scaffold_22338:59-316(+);scaffold_22338;0.288181818181818;36.4319163446238;4399.0;37.0;scaffold_22338;597;37.0;33.96815107102593;0.0197294250281848;1;;;+;48;PoFV_scaffold_22338:59-316(+);PoFV_scaffold_22338:59-316(+);"scaffold_22338_ORF.2;58-316(+)";58.0;316.0;-;;1.0038910505836576;59-316;59;316;40.0;no;0.0;0.0;0.0;C;257;;;;;
PoFV_scaffold_10252_orf002;PoFV_scaffold_31167:1569-2844(+);58.9;195;77;0;28;215;1;195;4.511e-64;224;445;425;0.459;0.422;Cluster419;PoFV_scaffold_31167:1569-2844(+);scaffold_31167;0.285404937202252;23.4775828460039;4617.0;24.0;scaffold_31167;445;24.0;33.96815107102593;0.0;2;1.0;1.0;+;59;PoFV_scaffold_31167:1569-2844(+);PoFV_scaffold_31167:1569-2844(+);"scaffold_31167_ORF.5;1862-2117(+)";1862.0;2117.0;-;;0.2;1569-2844;1569;2844;50.0;yes;0.0;0.0;0.0;C;1275;0.0280866;2.1600000000000003e-27;0.158647;pairwise;0.1867336
PoFV_scaffold_10252_orf002;PoFV_scaffold_983:18924-19883(+);65.3;341;111;0;103;443;1;320;1.418e-138;441;445;320;1.0;0.766;Cluster419;PoFV_scaffold_983:18924-19883(+);scaffold_983;0.312990207453474;33.4340016708438;21546.0;33.0;scaffold_983;123;33.0;33.96815107102593;0.2068771138669673;1;;;+;138;PoFV_scaffold_983:18924-19883(+);PoFV_scaffold_983:18924-19883(+);"scaffold_983_ORF.23;18998-19892(+)";18998.0;19892.0;-;;0.9322210636079248;18924-19883;18924;19883;114.0;no;0.0;0.0;0.0;C;959;0.0280866;2.1600000000000003e-27;0.158647;pairwise;0.1867336
PoFV_scaffold_10252_orf001;PoFV_scaffold_31167:1255-510(-);87.6;77;9;0;1;77;1;77;6.694e-39;143;250;248;0.31;0.308;Cluster1245;PoFV_scaffold_31167:1255-510(-);scaffold_31167;0.285404937202252;23.4775828460039;4617.0;24.0;scaffold_31167;445;24.0;33.96815107102593;0.0;2;;;-;58;PoFV_scaffold_31167:1255-510(-);PoFV_scaffold_31167:1255-510(-);"scaffold_31167_ORF.12;1000-1255(-)";1000.0;1255.0;-;;0.3422818791946309;1255-510;510;1255;49.0;yes;0.0;0.0;0.0;C;745;;;;;
PoFV_scaffold_10252_orf001;PoFV_scaffold_983:18563-17811(-);68.0;251;79;0;3;249;1;251;8.904e-108;342;250;251;1.0;0.988;Cluster1245;PoFV_scaffold_983:18563-17811(-);scaffold_983;0.312990207453474;33.4340016708438;21546.0;33.0;scaffold_983;123;33.0;33.96815107102593;0.2068771138669673;1;;;-;137;PoFV_scaffold_983:18563-17811(-);PoFV_scaffold_983:18563-17811(-);"scaffold_983_ORF.29;17810-18614(-)";17810.0;18614.0;-;;1.069148936170213;18563-17811;17811;18563;113.0;no;0.0;0.0;0.0;C;752;;;;;
PoFV_scaffold_10252_orf005;PoFV_scaffold_31167:3708-4058(+);85.7;117;17;0;11;127;1;117;1.855e-64;210;128;117;1.0;0.914;Cluster1417;PoFV_scaffold_31167:3708-4058(+);scaffold_31167;0.285404937202252;23.4775828460039;4617.0;24.0;scaffold_31167;445;24.0;33.96815107102593;0.0;1;;;+;60;PoFV_scaffold_31167:3708-4058(+);PoFV_scaffold_31167:3708-4058(+);"scaffold_31167_ORF.6;3695-4058(+)";3695.0;4058.0;-;;1.0371428571428571;3708-4058;3708;4058;51.0;no;0.0;0.0;0.0;C;350;0.121214;0.000738;0.410273;pairwise;0.531487
PoFV_scaffold_10252_orf005;PoFV_scaffold_983:20719-21069(+);62.5;117;44;0;2;118;1;117;4.281000000000001e-42;146;128;117;1.0;0.914;Cluster1417;PoFV_scaffold_983:20719-21069(+);scaffold_983;0.312990207453474;33.4340016708438;21546.0;33.0;scaffold_983;123;33.0;33.96815107102593;0.2068771138669673;1;;;+;139;PoFV_scaffold_983:20719-21069(+);PoFV_scaffold_983:20719-21069(+);"scaffold_983_ORF.7;20712-21078(+)";20712.0;21078.0;-;;1.0457142857142858;20719-21069;20719;21069;115.0;no;0.0;0.0;0.0;C;350;0.121214;0.000738;0.410273;pairwise;0.531487
PoFV_scaffold_2702_orf011;PoFV_scaffold_983:2393-1082(-);62.7;148;54;0;4;149;1;148;2.346e-50;184;469;437;0.339;0.311;Cluster427;PoFV_scaffold_983:2393-1082(-);scaffold_983;0.312990207453474;33.4340016708438;21546.0;33.0;scaffold_983;123;33.0;33.96815107102593;0.2068771138669673;4;70.0;29.0;-;128;PoFV_scaffold_983:2393-1082(-);PoFV_scaffold_983:2393-1082(-);"scaffold_983_ORF.35;2009-2408(-)";2009.0;2408.0;-;;0.3043478260869565;2393-1082;1082;2393;104.0;yes;0.0;0.0;0.0;C;1311;;;;;
PoFV_scaffold_2702_orf011;PoFV_scaffold_983:2393-1082(-);62.7;148;54;0;4;149;1;148;2.346e-50;184;469;437;0.339;0.311;Cluster427;PoFV_scaffold_983:2393-1082(-);scaffold_983;0.312990207453474;33.4340016708438;21546.0;33.0;scaffold_983;123;33.0;33.96815107102593;0.2068771138669673;4;70.0;29.0;-;128;PoFV_scaffold_983:2393-1082(-);PoFV_scaffold_983:2393-1082(-);"scaffold_983_ORF.36;1100-1256(-)";1100.0;1256.0;-;;0.1189931350114416;2393-1082;1082;2393;103.0;yes;0.0;0.0;0.0;C;1311;;;;;
PoFV_scaffold_2702_orf011;PoFV_scaffold_7821:4773-3391(-);83.5;467;76;0;1;467;1;461;2.636e-264;806;469;461;1.0;0.996;Cluster427;PoFV_scaffold_7821:4773-3391(-);scaffold_7821;0.31157978511739;32.6687669960868;15077.0;33.0;scaffold_7821;123;33.0;33.96815107102593;0.2068771138669673;1;;;-;107;PoFV_scaffold_7821:4773-3391(-);PoFV_scaffold_7821:4773-3391(-);"scaffold_7821_ORF.31;3390-4773(-)";3390.0;4773.0;-;;1.0007235890014472;4773-3391;3391;4773;87.0;no;0.0;0.0;0.0;C;1382;;;;;
LbFV_YP_009345623.1;PoFV_scaffold_983:9781-10272(+);32.9;163;107;0;58;220;3;163;1.6270000000000002e-20;88;226;164;0.982;0.721;Cluster85;PoFV_scaffold_983:9781-10272(+);scaffold_983;0.312990207453474;33.4340016708438;21546.0;33.0;scaffold_983;123;33.0;33.96815107102593;0.2068771138669673;1;;;+;131;PoFV_scaffold_983:9781-10272(+);PoFV_scaffold_983:9781-10272(+);"scaffold_983_ORF.3;9849-10272(+)";9849.0;10272.0;-;;0.8615071283095723;9781-10272;9781;10272;109.0;no;0.0;0.0;0.0;C;491;0.063334;2.897707e-08;0.1737;classic;0.237034
DFV_QKN22470.1;PoFV_scaffold_983:9781-10272(+);31.9;161;108;0;72;231;3;163;1.18e-18;83;238;164;0.982;0.672;Cluster85;PoFV_scaffold_983:9781-10272(+);scaffold_983;0.312990207453474;33.4340016708438;21546.0;33.0;scaffold_983;123;33.0;33.96815107102593;0.2068771138669673;1;;;+;131;PoFV_scaffold_983:9781-10272(+);PoFV_scaffold_983:9781-10272(+);"scaffold_983_ORF.3;9849-10272(+)";9849.0;10272.0;-;;0.8615071283095723;9781-10272;9781;10272;109.0;no;0.0;0.0;0.0;C;491;0.063334;2.897707e-08;0.1737;classic;0.237034
PoFV_scaffold_2702_orf008;PoFV_scaffold_983:9781-10272(+);80.1;167;32;0;43;209;1;164;7.702e-86;276;210;164;1.0;0.795;Cluster85;PoFV_scaffold_983:9781-10272(+);scaffold_983;0.312990207453474;33.4340016708438;21546.0;33.0;scaffold_983;123;33.0;33.96815107102593;0.2068771138669673;1;;;+;131;PoFV_scaffold_983:9781-10272(+);PoFV_scaffold_983:9781-10272(+);"scaffold_983_ORF.3;9849-10272(+)";9849.0;10272.0;-;;0.8615071283095723;9781-10272;9781;10272;109.0;no;0.0;0.0;0.0;C;491;0.063334;2.897707e-08;0.1737;classic;0.237034
LbFV_YP_009345623.1;PoFV_scaffold_7821:12565-13134(+);39.9;131;74;0;52;175;44;174;2.977e-22;93;226;190;0.689;0.549;Cluster85;PoFV_scaffold_7821:12565-13134(+);scaffold_7821;0.31157978511739;32.6687669960868;15077.0;33.0;scaffold_7821;123;33.0;33.96815107102593;0.2068771138669673;1;;;+;110;PoFV_scaffold_7821:12565-13134(+);PoFV_scaffold_7821:12565-13134(+);"scaffold_7821_ORF.2;12564-13134(+)";12564.0;13134.0;-;;1.0017574692442883;12565-13134;12565;13134;90.0;no;0.0;0.0;0.0;C;569;0.063334;2.897707e-08;0.1737;classic;0.237034
A0A076FCA4_PmNV;PoFV_scaffold_7821:12565-13134(+);25.1;157;112;0;120;276;36;186;2.017e-09;55;283;190;0.795;0.555;Cluster85;PoFV_scaffold_7821:12565-13134(+);scaffold_7821;0.31157978511739;32.6687669960868;15077.0;33.0;scaffold_7821;123;33.0;33.96815107102593;0.2068771138669673;1;;;+;110;PoFV_scaffold_7821:12565-13134(+);PoFV_scaffold_7821:12565-13134(+);"scaffold_7821_ORF.2;12564-13134(+)";12564.0;13134.0;-;;1.0017574692442883;12565-13134;12565;13134;90.0;no;0.0;0.0;0.0;C;569;0.063334;2.897707e-08;0.1737;classic;0.237034
DFV_QKN22470.1;PoFV_scaffold_7821:12565-13134(+);39.1;119;69;0;72;185;50;168;1.18e-18;83;238;190;0.626;0.479;Cluster85;PoFV_scaffold_7821:12565-13134(+);scaffold_7821;0.31157978511739;32.6687669960868;15077.0;33.0;scaffold_7821;123;33.0;33.96815107102593;0.2068771138669673;1;;;+;110;PoFV_scaffold_7821:12565-13134(+);PoFV_scaffold_7821:12565-13134(+);"scaffold_7821_ORF.2;12564-13134(+)";12564.0;13134.0;-;;1.0017574692442883;12565-13134;12565;13134;90.0;no;0.0;0.0;0.0;C;569;0.063334;2.897707e-08;0.1737;classic;0.237034
PoFV_scaffold_2702_orf008;PoFV_scaffold_7821:12565-13134(+);82.8;190;32;0;1;185;1;190;4.334000000000001e-103;326;210;190;1.0;0.881;Cluster85;PoFV_scaffold_7821:12565-13134(+);scaffold_7821;0.31157978511739;32.6687669960868;15077.0;33.0;scaffold_7821;123;33.0;33.96815107102593;0.2068771138669673;1;;;+;110;PoFV_scaffold_7821:12565-13134(+);PoFV_scaffold_7821:12565-13134(+);"scaffold_7821_ORF.2;12564-13134(+)";12564.0;13134.0;-;;1.0017574692442883;12565-13134;12565;13134;90.0;no;0.0;0.0;0.0;C;569;0.063334;2.897707e-08;0.1737;classic;0.237034
PoFV_scaffold_2702_orf010;PoFV_scaffold_983:2616-7659(+);35.1;1346;850;0;24;1369;1;1310;1.929e-231;767;1750;1681;0.779;0.769;Cluster183;PoFV_scaffold_983:2616-7659(+);scaffold_983;0.312990207453474;33.4340016708438;21546.0;33.0;scaffold_983;123;33.0;33.96815107102593;0.2068771138669673;5;0.0;28.0;+;129;PoFV_scaffold_983:2616-7659(+);PoFV_scaffold_983:2616-7659(+);"scaffold_983_ORF.15;4742-6545(+)";4742.0;6545.0;-;;0.3575252825698988;2616-7659;2616;7659;107.0;yes;0.0;0.0;0.0;C;5043;;;;;
PoFV_scaffold_2702_orf010;PoFV_scaffold_983:2616-7659(+);35.1;1346;850;0;24;1369;1;1310;1.929e-231;767;1750;1681;0.779;0.769;Cluster183;PoFV_scaffold_983:2616-7659(+);scaffold_983;0.312990207453474;33.4340016708438;21546.0;33.0;scaffold_983;123;33.0;33.96815107102593;0.2068771138669673;5;0.0;28.0;+;129;PoFV_scaffold_983:2616-7659(+);PoFV_scaffold_983:2616-7659(+);"scaffold_983_ORF.13;2558-2921(+)";2558.0;2921.0;-;;0.0719809637120761;2616-7659;2616;7659;105.0;yes;0.0;0.0;0.0;C;5043;;;;;
PoFV_scaffold_2702_orf010;PoFV_scaffold_983:2616-7659(+);35.1;1346;850;0;24;1369;1;1310;1.929e-231;767;1750;1681;0.779;0.769;Cluster183;PoFV_scaffold_983:2616-7659(+);scaffold_983;0.312990207453474;33.4340016708438;21546.0;33.0;scaffold_983;123;33.0;33.96815107102593;0.2068771138669673;5;0.0;28.0;+;129;PoFV_scaffold_983:2616-7659(+);PoFV_scaffold_983:2616-7659(+);"scaffold_983_ORF.14;3005-3173(+)";3005.0;3173.0;-;;0.0333135038667459;2616-7659;2616;7659;106.0;yes;0.0;0.0;0.0;C;5043;;;;;
